x,linear,linear_derivative,sigmoid,sigmoid_derivative,tanh,tanh_derivative,relu,relu_derivative,leaky_relu,leaky_relu_derivative,elu,elu_derivative,gelu,gelu_derivative_numeric
-4.7,-4.7,1.0,0.009013298652847822,0.008932059100242393,-0.9998345655542966,0.00033084152285089985,0.0,0.0,-0.047,0.01,-0.9909047228983042,0.009095277101695816,-1.5756797556498726e-06,-9.661425210139032e-06
-4.675,-4.675,1.0,0.00923936322372884,0.009153997390948847,-0.9998260842864641,0.00034780118039634544,0.0,0.0,-0.04675,0.01,-0.9906744748622717,0.009325525137728326,-1.8346192875773325e-06,-1.1154008420333273e-05
-4.65,-4.65,1.0,0.009471043581946108,0.009381342915414986,-0.9998171682522956,0.00036563006796086484,0.0,0.0,-0.04650000000000001,0.01,-0.9904383980694565,0.009561601930543505,-2.133380176666533e-06,-1.2860348404281088e-05
-4.625,-4.625,1.0,0.009708476481474066,0.00961422196588273,-0.999807795169001,0.00038437271930102934,0.0,0.0,-0.04625,0.01,-0.9901963449641782,0.009803655035821828,-2.4776367077913863e-06,-1.4808435825907967e-05
-4.6,-4.6,1.0,0.009951801866904324,0.009852763506506204,-0.9997979416121844,0.0004040759480391509,0.0,0.0,-0.046,0.01,-0.9899481642553665,0.010051835744633586,-2.873801967961942e-06,-1.7029543945723637e-05
-4.575,-4.575,1.0,0.010201162940769636,0.010097099215425504,-0.9997875829574034,0.000424788964193179,0.0,0.0,-0.045750000000000006,0.01,-0.9896937008219993,0.01030629917800074,-3.329113905077563e-06,-1.9558561516752635e-05
-4.55,-4.55,1.0,0.010456706231918071,0.010347363526697437,-0.9997766933187409,0.0004465634966444032,0.0,0.0,-0.0455,0.01,-0.9894327956161474,0.010567204383852655,-3.8517300437995726e-06,-2.2434352999395484e-05
-4.525,-4.525,1.0,0.010718581664932983,0.010603693672025145,-0.9997652454842377,0.00046945392184183365,0.0,0.0,-0.045250000000000005,0.01,-0.9891652855635639,0.010834714436436152,-4.4508315550473305e-06,-2.57001473625285e-05
-4.5,-4.5,1.0,0.01098694263059318,0.010866229722225234,-0.9997532108480275,0.000493517399059451,0.0,0.0,-0.045,0.01,-0.9888910034617577,0.011108996538242306,-5.136737411925996e-06,-2.9403957073570016e-05
-4.475,-4.475,1.0,0.011261946057365696,0.01113511462836668,-0.9997405593390031,0.0005188140125372831,0.0,0.0,-0.04475,0.01,-0.9886097778754867,0.011390222124513377,-5.921029408725853e-06,-3.359902861960216e-05
-4.45,-4.45,1.0,0.011543752483922289,0.011410494262512227,-0.999727259345841,0.0005454069208536971,0.0,0.0,-0.044500000000000005,0.01,-0.9883214330296045,0.011678566970395442,-6.8166888429060934e-06,-3.834432592703113e-05
-4.425,-4.425,1.0,0.011832526132668766,0.011692517457988476,-0.9997132776381975,0.0005733625138922838,0.0,0.0,-0.04425,0.01,-0.9880257886991963,0.011974211300803622,-7.838245705077407e-06,-4.370504814849049e-05
-4.4,-4.4,1.0,0.012128434984274237,0.011981336049106471,-0.9996985792838805,0.0006027505777909115,0.0,0.0,-0.044000000000000004,0.01,-0.9877226600969315,0.012277339903068436,-9.001941250330604e-06,-4.975318295311065e-05
-4.375,-4.375,1.0,0.01243165085318582,0.012277104910250303,-0.9996831275617949,0.0006336444682680797,0.0,0.0,-0.043750000000000004,0.01,-0.987411857757566,0.012588142242433998,-1.0325904852732937e-05,-5.6568096581720816e-05
-4.35,-4.35,1.0,0.012742349464111609,0.012579981994246064,-0.9996668838704453,0.0006661212927535631,0.0,0.0,-0.0435,0.01,-0.9870931874195201,0.012906812580479873,-1.1830346079416686e-05,-6.423716176687282e-05
-4.325,-4.325,1.0,0.013060710529452992,0.012890128369918827,-0.9996498076317704,0.0007002621017645483,0.0,0.0,-0.043250000000000004,0.01,-0.9867664499034591,0.013233550096540928,-1.353776294107656e-05,-7.285642445031837e-05
-4.3,-4.3,1.0,0.013386917827664779,0.01320770825874013,-0.9996318561900731,0.0007361520899890062,0.0,0.0,-0.043,0.01,-0.9864314409877991,0.013568559012200934,-1.5473167301932598e-05,-8.253131018570769e-05
-4.275,-4.275,1.0,0.013721159282518911,0.013532889070462656,-0.9996129847057974,0.0007738808075672399,0.0,0.0,-0.04275,0.01,-0.9860879512810624,0.01391204871893762,-1.7664328450361922e-05,-9.337737085901593e-05
-4.25,-4.25,1.0,0.014063627043245475,0.01386584143763397,-0.9995931460438896,0.000813542382079202,0.0,0.0,-0.0425,0.01,-0.9857357660910008,0.014264233908999256,-2.0142035844883388e-05,-0.00010552107217126465
-4.225,-4.225,1.0,0.014414517565521149,0.014206739248874431,-0.9995722906564709,0.000855235751775596,0.0,0.0,-0.042249999999999996,0.01,-0.9853746652904057,0.014625334709594222,-2.294038205892523e-05,-0.00011910062224918043
-4.2,-4.2,1.0,0.014774031693273055,0.014555759680799219,-0.9995503664595334,0.0008990649106124238,0.0,0.0,-0.042,0.01,-0.9850044231795223,0.014995576820477703,-2.6097066957342375e-05,-0.00013426684137438105
-4.175,-4.175,1.0,0.01514237474126237,0.014913083228457549,-0.9995273187033555,0.0009451391656807306,0.0,0.0,-0.04175,0.01,-0.9846248083449786,0.015375191655021433,-2.9653724127644276e-05,-0.0001511840726041723
-4.15,-4.15,1.0,0.015519756578408886,0.01527889373415582,-0.9995030898363213,0.0009935734076466085,0.0,0.0,-0.0415,0.01,-0.9842355835151455,0.015764416484854486,-3.3656270587550946e-05,-0.00017003113279082127
-4.125,-4.125,1.0,0.015906391711814714,0.015653378414525024,-0.9994776193618086,0.001044488394851717,0.0,0.0,-0.04125,0.01,-0.9838365054118341,0.016163494588165874,-3.815528076718533e-05,-0.0001910023032110046
-4.1,-4.1,1.0,0.016302499371440946,0.016036727885685113,-0.9994508436877974,0.001098011051750114,0.0,0.0,-0.040999999999999995,0.01,-0.9834273245982388,0.016572675401761255,-4.3206385748101314e-05,-0.00021430835865610261
-4.075,-4.075,1.0,0.016708303595388257,0.016429136186352594,-0.9994226959688306,0.0011542747823943822,0.0,0.0,-0.04075,0.01,-0.9830077853230309,0.016992214676969066,-4.887069869999039e-05,-0.00024017763344996767
-4.05,-4.05,1.0,0.017124033315727736,0.016830800798729582,-0.9993931059399421,0.001213419799715565,0.0,0.0,-0.0405,0.01,-0.9825776253605065,0.017422374639493515,-5.5215267420599674e-05,-0.0002688571225571161
-4.025,-4.025,1.0,0.01754992244482437,0.01724192266700502,-0.9993619997421463,0.001275593471378289,0.0,0.0,-0.04025,0.01,-0.982136575846686,0.017863424153314034,-6.231355482784613e-05,-0.0003006136154378729
-4.0,-4.0,1.0,0.01798620996209156,0.017662706213291118,-0.999329299739067,0.0013409506830258655,0.0,0.0,-0.04,0.01,-0.9816843611112658,0.01831563888873418,-7.02459481924933e-05,-0.00033573485991827447
-3.9749999999999996,-3.9749999999999996,1.0,0.018433140001109842,0.018093359350809326,-0.9992949243242575,0.0014096542197764572,0.0,0.0,-0.03975,0.01,-0.9812206985053156,0.01877930149468441,-7.910029782376009e-05,-0.0003745307529551289
-3.95,-3.95,1.0,0.01889096193703905,0.01853409349413239,-0.9992587877187472,0.001481875166859714,0.0,0.0,-0.0395,0.01,-0.9807452982246131,0.01925470177538692,-8.897248584024964e-05,-0.0004173345545373803
-3.925,-3.925,1.0,0.0193599304742476,0.0189851235662799,-0.9992207997583223,0.0015577933303386748,0.0,0.0,-0.03925,0.01,-0.9802578631285073,0.01974213687149278,-9.996702555062908e-05,-0.00046450412059917184
-3.9,-3.9,1.0,0.01984030573407751,0.01944666800245584,-0.9991808656700278,0.0016375976788938207,0.0,0.0,-0.039,0.01,-0.9797580885541957,0.02024191144580439,-0.00011219769187020834,-0.0005164231503211902
-3.875,-3.875,1.0,0.020332353342658753,0.019918948750208026,-0.9991388858373508,0.0017214868076973477,0.0,0.0,-0.03875,0.01,-0.9792456621263003,0.020754337873699742,-0.00012578818306668849,-0.0005735024424899887
-3.8499999999999996,-3.8499999999999996,1.0,0.02083634451868043,0.020402191265779288,-0.9990947555535189,0.0018096694254543522,0.0,0.0,-0.0385,0.01,-0.9787202635616228,0.021279736438377175,-0.00014087281399470796,-0.0006361811552469151
-3.825,-3.825,1.0,0.021352556161020567,0.020896624506411027,-0.9990483647623233,0.0019023648657278125,0.0,0.0,-0.03825,0.01,-0.9781815644689572,0.021818435531042762,-0.00015759724082903409,-0.0007049280629349854
-3.8,-3.8,1.0,0.021881270936130476,0.02140248091835013,-0.9989995977858408,0.0019998036237283134,0.0,0.0,-0.038,0.01,-0.9776292281438344,0.0223707718561656,-0.00017611921714145716,-0.0007802428030612668
-3.775,-3.775,1.0,0.022422777365062697,0.02191999642029953,-0.9989483330384067,0.002102227919788535,0.0,0.0,-0.03775,0.01,-0.977062909358071,0.02293709064192893,-0.0001966093809820976,-0.000862657106005308
-3.75,-3.75,1.0,0.022977369910025615,0.022449410382043462,-0.9988944427261528,0.0022098922908087015,0.0,0.0,-0.0375,0.01,-0.9764822541439909,0.023517745856009107,-0.0002192520724417224,-0.0009527359994691781
-3.7249999999999996,-3.7249999999999996,1.0,0.023545349060340427,0.022990965597967154,-0.9988377925313967,0.002323064211006476,0.0,0.0,-0.03725,0.01,-0.9758868995731831,0.024113100426816875,-0.0002442461809555568,-0.0010510789790080305
-3.7,-3.7,1.0,0.024127021417669196,0.02354490825518053,-0.9987782412811311,0.00244202474337063,0.0,0.0,-0.037000000000000005,0.01,-0.9752764735296606,0.024723526470339388,-0.0002718060213921236,-0.001158321135542431
-3.675,-3.675,1.0,0.02472269978037562,0.024111487895945034,-0.998715640598828,0.0025670692232726555,0.0,0.0,-0.03675,0.01,-0.9746505944772751,0.025349405522724945,-0.00030216223773267824,-0.0012751342301291421
-3.65,-3.65,1.0,0.02533270322687173,0.024690957374090973,-0.9986498345387343,0.002698507975758546,0.0,0.0,-0.0365,0.01,-0.9740088712212447,0.025991128778755347,-0.00033556273289858104,-0.001402227705746638
-3.625,-3.625,1.0,0.025957357197796852,0.025283572805102836,-0.9985806592017988,0.0028366670681009287,0.0,0.0,-0.03625,0.01,-0.9733509026636445,0.026649097336355485,-0.00037227362302000994,-0.0015403496253006861
-3.5999999999999996,-3.5999999999999996,1.0,0.026596993576865863,0.02588959350953802,-0.9985079423323265,0.002981889099263224,0.0,0.0,-0.036,0.01,-0.9726762775527075,0.02732372244729257,-0.00041258021416361583,-0.0016902875245866453
-3.575,-3.575,1.0,0.027251950770216072,0.02650928194943379,-0.998431502894418,0.003134534027993907,0.0,0.0,-0.035750000000000004,0.01,-0.9719845742257782,0.028015425774221808,-0.0004567879992493418,-0.0018528691684407995
-3.55,-3.55,1.0,0.027922573784073024,0.02714290365734602,-0.9983511506272034,0.0032949800413391017,0.0,0.0,-0.0355,0.01,-0.9712753603457606,0.028724639654239433,-0.0005052236725856556,-0.002028963197904538
-3.525,-3.525,1.0,0.0286092143005461,0.02779072715765153,-0.9982666855778416,0.0034636244654306925,0.0,0.0,-0.03525,0.01,-0.9705481926308928,0.02945180736910729,-0.0005582361591445692,-0.0022194796557617
-3.5,-3.5,1.0,0.02931223075135632,0.02845302387973556,-0.9981778976111987,0.003640884720487403,0.0,0.0,-0.035,0.01,-0.9698026165776815,0.0301973834223185,-0.0006161976553737403,-0.002425370377441378
-3.4749999999999996,-3.4749999999999996,1.0,0.030031988389288174,0.029130068062673833,-0.9980845658950795,0.0038271993220305722,0.0,0.0,-0.034749999999999996,0.01,-0.9690381661768231,0.030961833823176892,-0.0006795046780166389,-0.002647629234015526
-3.45,-3.45,1.0,0.030768859357148008,0.029822136651008052,-0.9979864583598287,0.0040230289304059585,0.0,0.0,-0.0345,0.01,-0.9682543636219321,0.03174563637806794,-0.000748579117074516,-0.0028872922136341846
-3.425,-3.425,1.0,0.031523222754001344,0.030529509181202955,-0.997883331131068,0.00422885745076329,0.0,0.0,-0.034249999999999996,0.01,-0.9674507190108965,0.03254928098910343,-0.0008238692886983479,-0.003145437327585085
-3.4,-3.4,1.0,0.032295464698450516,0.03125246765836165,-0.9977749279342794,0.004445193185743657,0.0,0.0,-0.034,0.01,-0.9666267300396739,0.03337326996032608,-0.0009058509834537709,-0.003423184326941258
-3.375,-3.375,1.0,0.033085978388704126,0.03199129642276633,-0.997660979469889,0.0046725700431817785,0.0,0.0,-0.03375,0.01,-0.965781881688334,0.03421811831166603,-0.0009950285050454102,-0.003721694215686272
-3.3499999999999996,-3.3499999999999996,1.0,0.03389516415917816,0.03274628200580053,-0.9975412027574452,0.0049115488012296815,0.0,0.0,-0.033499999999999995,0.01,-0.964915645899155,0.03508435410084504,-0.0010919356942380857,-0.004042168546061424
-3.325,-3.325,1.0,0.03472342953335755,0.0335177129747995,-0.9974153004474253,0.005162718433372238,0.0,0.0,-0.03325,0.01,-0.9640274812465703,0.035972518753429654,-0.0011971369323484804,-0.004385848481955289
-3.3,-3.3,1.0,0.03557118927263618,0.034305879766366475,-0.9972829600991421,0.005426697495892974,0.0,0.0,-0.033,0.01,-0.96311683259876,0.036883167401240015,-0.0013112281183358498,-0.004754013616279421
-3.275,-3.275,1.0,0.0364388654208402,0.0351110745076821,-0.9971438534231548,0.005704135580421932,0.0,0.0,-0.03275,0.01,-0.962183130770675,0.03781686922932508,-0.0014348376131624527,-0.005147980528232916
-3.25,-3.25,1.0,0.03732688734412946,0.03593359082532813,-0.996997635486526,0.0059957148342763,0.0,0.0,-0.0325,0.01,-0.961225792168278,0.03877420783172201,-0.0015686271447474948,-0.005569101066757967
-3.2249999999999996,-3.2249999999999996,1.0,0.03823569176595816,0.0367737236411368,-0.9968439438791923,0.006302151551377699,0.0,0.0,-0.032249999999999994,0.01,-0.9602442184237787,0.03975578157622132,-0.001713292666500353,-0.006018760346737408
-3.2,-3.2,1.0,0.039165722796764356,0.03763176895457137,-0.9966823978396512,0.006624197836603285,0.0,0.0,-0.032,0.01,-0.9592377960216338,0.04076220397836621,-0.0018695651620843634,-0.006498374444744791
-3.175,-3.175,1.0,0.04011743195804566,0.03850802361113724,-0.9965125973380904,0.0069626433464928805,0.0,0.0,-0.03175,0.01,-0.9582058959150801,0.04179410408491992,-0.0020382113887375914,-0.00700938778178424
-3.15,-3.15,1.0,0.041091278200465015,0.039402785056317,-0.9963341221150144,0.00731831710930364,0.0,0.0,-0.0315,0.01,-0.9571478731329598,0.04285212686704019,-0.0022200345511735773,-0.0075532701808060446
-3.125,-3.125,1.0,0.042087727915618836,0.040316351074519675,-0.996146530673345,0.007692089427458471,0.0,0.0,-0.03125,0.01,-0.9560630663765926,0.04393693362340742,-0.002415874897777892,-0.008131513587523342
-3.0999999999999996,-3.0999999999999996,1.0,0.04310725494108614,0.04124901951253034,-0.9959493592219002,0.008084873865486397,0.0,0.0,-0.030999999999999996,0.01,-0.9549507976064422,0.04504920239355782,-0.002626610230549747,-0.008745628443729184
-3.075,-3.075,1.0,0.04415034055836462,0.042201087986945045,-0.9957421205680715,0.008497629326600031,0.0,0.0,-0.030750000000000003,0.01,-0.9538103716183199,0.0461896283816801,-0.002853156319964349,-0.009397139702944556
-3.05,-3.05,1.0,0.045217473483287494,0.043172853575075686,-0.9955243029574473,0.008931362221088701,0.0,0.0,-0.0305,0.01,-0.952641075608859,0.04735892439114093,-0.003096467215696974,-0.010087582479323488
-3.025,-3.025,1.0,0.046309149848500375,0.04416461248880951,-0.9952953688580437,0.009387128729730687,0.0,0.0,-0.03025,0.01,-0.95144217872999,0.048557821270009974,-0.003357535443930526,-0.010818497321520452
-3.0,-3.0,1.0,0.04742587317756678,0.04517665973091214,-0.9950547536867305,0.009866037165440211,0.0,0.0,-0.03,0.01,-0.950212931632136,0.049787068367863944,-0.0036373920817729943,-0.011591425104236067
-2.975,-2.975,1.0,0.048568154350256104,0.0462092887332658,-0.9948018644753533,0.010369250436360722,0.0,0.0,-0.029750000000000002,0.01,-0.9489525659958457,0.051047434004154395,-0.0039371066991423275,-0.012407901531374804
-2.9499999999999997,-2.9499999999999997,1.0,0.04973651155855673,0.047262790976542284,-0.9945360784739778,0.010897988613601806,0.0,0.0,-0.0295,0.01,-0.9476602940515676,0.05233970594843241,-0.004257787158341738,-0.013269451245885175
-2.925,-2.925,1.0,0.05093147025294354,0.04833745559081707,-0.9942567416885992,0.011453531606770095,0.0,0.0,-0.029249999999999998,0.01,-0.9463353080872698,0.053664691912730135,-0.004600579261436589,-0.014177581542594853
-2.9,-2.9,1.0,0.05215356307841774,0.04943356893664324,-0.9939631673505832,0.01203722195039647,0.0,0.0,-0.028999999999999998,0.01,-0.9449767799435927,0.05502322005640723,-0.004966666235471478,-0.015133775681759914
-2.875,-2.875,1.0,0.05340332979982423,0.05055141416611544,-0.9936546343150297,0.0126504677042647,0.0,0.0,-0.02875,0.01,-0.9435838604962227,0.05641613950377735,-0.0053572680455245825,-0.016139485802481937
-2.85,-2.85,1.0,0.05468131721594076,0.05169127076347042,-0.9933303853851734,0.01329474547054299,0.0,0.0,-0.0285,0.01,-0.9421556791251615,0.057844320874838456,-0.005773640525595572,-0.017196125436652207
-2.8249999999999997,-2.8249999999999997,1.0,0.05598807906182168,0.052853414064788884,-0.9929896255598674,0.013971603530474441,0.0,0.0,-0.028249999999999997,0.01,-0.9406913431705612,0.05930865682943875,-0.006217074317357197,-0.018305061625671776
-2.8,-2.8,1.0,0.057324175898868755,0.05403811475638431,-0.992631520201128,0.0146826651031976,0.0,0.0,-0.027999999999999997,0.01,-0.9391899373747821,0.06081006262521797,-0.0066888936068791646,-0.019467606643939775
-2.775,-2.775,1.0,0.05869017499209118,0.05524563835148889,-0.992255193118658,0.01542963172905476,0.0,0.0,-0.02775,0.01,-0.9376505233103266,0.06234947668967343,-0.007190454649554183,-0.020685009334776544
-2.75,-2.75,1.0,0.060086650174007626,0.05647624464487406,-0.9918597245682078,0.016214286779478893,0.0,0.0,-0.0275,0.01,-0.9360721387932924,0.06392786120670757,-0.007723144073617988,-0.0219584460663301
-2.725,-2.725,1.0,0.061514181694634434,0.05773018714507394,-0.9914441491605901,0.017038499095233584,0.0,0.0,-0.02725,0.01,-0.9344537972819756,0.06554620271802433,-0.008288376952870683,-0.023289011316997732
-2.6999999999999997,-2.6999999999999997,1.0,0.06297335605699651,0.05900771248391525,-0.9910074536781177,0.017904226754413388,0.0,0.0,-0.026999999999999996,0.01,-0.9327944872602503,0.06720551273974978,-0.008887594639467882,-0.02467770790173973
-2.675,-2.675,1.0,0.06446476583758969,0.060309059803094416,-0.9905485747952091,0.018813520971180053,0.0,0.0,-0.02675,0.01,-0.9310931716053374,0.06890682839466258,-0.009522262347957677,-0.026125436852822426
-2.65,-2.65,1.0,0.06598900949121879,0.06163446011758663,-0.990066396699886,0.019768530125703898,0.0,0.0,-0.0265,0.01,-0.9293487869395705,0.0706512130604296,-0.010193866482108998,-0.02763298697066488
-2.625,-2.625,1.0,0.0675466911396291,0.06298413565571666,-0.9895597486128832,0.020771503925207435,0.0,0.0,-0.02625,0.01,-0.9275602429657486,0.07243975703425146,-0.010903911696490916,-0.02920102406267469
-2.5999999999999996,-2.5999999999999996,1.0,0.06913842034334684,0.06435829917577353,-0.9890274022010992,0.021824797695345177,0.0,0.0,-0.025999999999999995,0.01,-0.9257264217856661,0.0742735782143339,-0.01165391768524274,-0.03083007989014236
-2.5749999999999997,-2.5749999999999997,1.0,0.07076481185614081,0.0657571532591058,-0.9884680688821502,0.02293087680039274,0.0,0.0,-0.02575,0.01,-0.9238461772013896,0.07615382279861035,-0.012445415690998041,-0.03252054084573297
-2.55,-2.55,1.0,0.07242648536151773,0.06718088957969559,-0.9878803970168318,0.024092321189866706,0.0,0.0,-0.0255,0.01,-0.9219183339988468,0.07808166600115317,-0.013279944727529384,-0.034272636386453226
-2.525,-2.525,1.0,0.07412406519066317,0.06862968815027348,-0.9872629689863689,0.02531183006822002,0.0,0.0,-0.025249999999999998,0.01,-0.9199416872132795,0.08005831278672054,-0.014159047510320696,-0.03608642724938399
-2.5,-2.5,1.0,0.07585818002124355,0.07010371654510815,-0.9866142981514303,0.026592226683160525,0.0,0.0,-0.025,0.01,-0.9179150013761012,0.0820849986238988,-0.015084266089998577,-0.03796179348012757
-2.4749999999999996,-2.4749999999999996,1.0,0.07762946255648842,0.07160312909967918,-0.9859328256900097,0.0279364632269129,0.0,0.0,-0.024749999999999998,0.01,-0.9158370097426896,0.0841629902573104,-0.016057137184327084,-0.03989842230633506
-2.4499999999999997,-2.4499999999999997,1.0,0.0794385491839784,0.07312806608752304,-0.9852169173114361,0.029347625843350822,0.0,0.0,-0.024499999999999997,0.01,-0.9137064135006294,0.08629358649937054,-0.01707918720531534,-0.041895795891352505
-2.425,-2.425,1.0,0.08128607961357302,0.0746786528746289,-0.98446485984397,0.030828939732392424,0.0,0.0,-0.024249999999999997,0.01,-0.9115218809579126,0.08847811904208731,-0.018151926978894704,-0.04395317900572737
-2.4,-2.4,1.0,0.08317269649392238,0.07625499905185225,-0.9836748576936802,0.032383774341317895,0.0,0.0,-0.024,0.01,-0.9092820467105875,0.09071795328941251,-0.019276846155601702,-0.04606960665688581
-2.375,-2.375,1.0,0.08509904500702024,0.07785719754591339,-0.9828450291725761,0.03401564863075801,0.0,0.0,-0.02375,0.01,-0.9069855107893365,0.09301448921066349,-0.020455407311738984,-0.04824387172008282
-2.3499999999999996,-2.3499999999999996,1.0,0.08706577244027129,0.0794853237096502,-0.9819734026943043,0.03572823640096967,0.0,0.0,-0.023499999999999997,0.01,-0.9046308377844503,0.09536916221554965,-0.021689039741605857,-0.050474512616396905
-2.3249999999999997,-2.3249999999999997,1.0,0.08907352773556326,0.08113943439230512,-0.9810579128361078,0.03752537166165992,0.0,0.0,-0.023249999999999996,0.01,-0.9022165559486499,0.09778344405135009,-0.022979132942558843,-0.05275980108626238
-2.3,-2.3,1.0,0.09112296101485616,0.08281956699074117,-0.9800963962661914,0.03941105402602474,0.0,0.0,-0.023,0.01,-0.8997411562771962,0.10025884372280375,-0.024327029795918966,-0.05509773010974567
-2.275,-2.275,1.0,0.0932147230818236,0.08452573848260254,-0.9790865875361638,0.041389454106789736,0.0,0.0,-0.02275,0.01,-0.8972030915647136,0.1027969084352864,-0.025734019448046118,-0.0574860020273934
-2.25,-2.25,1.0,0.09534946489910949,0.08625794444256298,-0.9780261147388136,0.043464918888900916,0.0,0.0,-0.0225,0.01,-0.8946007754381357,0.10539922456186433,-0.02720132989728863,-0.05992201691824206
-2.2249999999999996,-2.2249999999999996,1.0,0.09752783704079257,0.08801615804293718,-0.9769124950321554,0.04564197705004902,0.0,0.0,-0.022249999999999995,0.01,-0.8919325813651707,0.10806741863482931,-0.028730120293958234,-0.06240286129399797
-2.1999999999999997,-2.1999999999999997,1.0,0.09975048911968518,0.08980032904006874,-0.9757431300314515,0.04792534419642591,0.0,0.0,-0.022,0.01,-0.8891968416376661,0.11080315836233391,-0.030321472961988546,-0.0649252971709765
-2.175,-2.175,1.0,0.10201806918913042,0.09161038274805222,-0.9745153010717769,0.05031992797698415,0.0,0.0,-0.02175,0.01,-0.8863918463292362,0.11360815367076377,-0.03197638515250705,-0.06748575158381143
-2.15,-2.15,1.0,0.10433122311900131,0.09344621900149447,-0.9732261643446705,0.0528308330349605,0.0,0.0,-0.0215,0.01,-0.883515842226503,0.11648415777349697,-0.03369576054117911,-0.07008030660722331
-2.125,-2.125,1.0,0.10669059394565118,0.09530771110917537,-0.971872745913509,0.0554633657505359,0.0,0.0,-0.02125,0.01,-0.8805670317332803,0.11943296826671962,-0.035480400482868206,-0.072704689954174
-2.0999999999999996,-2.0999999999999996,1.0,0.10909682119561298,0.09719470480062543,-0.9704519366134539,0.058223038723196896,0.0,0.0,-0.020999999999999998,0.01,-0.877543571747018,0.12245642825298195,-0.03733099503888783,-0.07535426622084951
-2.0749999999999997,-2.0749999999999997,1.0,0.11155054018289644,0.09910701716780045,-0.9689604868431823,0.06111557493662323,0.0,0.0,-0.020749999999999998,0.01,-0.8744435725068027,0.12555642749319726,-0.0392481137939107,-0.07802402885061532
-2.05,-2.05,1.0,0.11405238127979088,0.10104443560420008,-0.9673950012571181,0.06414691154274055,0.0,0.0,-0.020499999999999997,0.01,-0.8712650964121957,0.12873490358780423,-0.04123219648141858,-0.08070859289062726
-2.025,-2.025,1.0,0.11660296916113938,0.10300671674394575,-0.9657519333685446,0.06732320319491825,0.0,0.0,-0.02025,0.01,-0.8680061568121697,0.13199384318783022,-0.043283543438442054,-0.08340218861612747
-2.0,-2.0,1.0,0.11920292202211755,0.1049935854035065,-0.9640275800758169,0.07065082485316443,0.0,0.0,-0.02,0.01,-0.8646647167633873,0.1353352832366127,-0.04540230591222494,-0.08609865609842315
-1.9749999999999996,-1.9749999999999996,1.0,0.1218528507696181,0.10700473352893528,-0.9622180761259219,0.0741363739765295,0.0,0.0,-0.019749999999999997,0.01,-0.8612386877570447,0.1387613122429553,-0.04758847624336323,-0.08879144079327683
-1.9499999999999997,-1.9499999999999997,1.0,0.12455335818741645,0.10903981915165359,-0.960319388531845,0.07778667200982337,0.0,0.0,-0.019499999999999997,0.01,-0.8577259284134864,0.14227407158651362,-0.049841877951888804,-0.09147359022675161
-1.9249999999999998,-1.9249999999999998,1.0,0.12730503807537172,0.11109846535599988,-0.9583273109626391,0.0816087650631172,0.0,0.0,-0.01925,0.01,-0.8541242431437726,0.14587575685622742,-0.05216215575470079,-0.09413775185557105
-1.9,-1.9,1.0,0.13010847436299786,0.11318025926193098,-0.9562374581277391,0.08560992367340048,0.0,0.0,-0.019,0.01,-0.8504313807773649,0.14956861922263506,-0.05454876554466734,-0.09677617217854406
-1.875,-1.875,1.0,0.13296424019782926,0.11528475102644323,-0.9540452601799488,0.08979764152817371,0.0,0.0,-0.01875,0.01,-0.8466450331550716,0.15335496684492847,-0.05700096436362798,-0.09938069717474085
-1.8499999999999996,-1.8499999999999996,1.0,0.1358728970090943,0.11741145286745035,-0.9517459571646616,0.09417963302072219,0.0,0.0,-0.018499999999999996,0.01,-0.8427628336863724,0.15723716631362766,-0.05951780040340442,-0.10194277414274033
-1.8249999999999997,-1.8249999999999997,1.0,0.1388349935473072,0.11955983811402636,-0.9493345935462565,0.09876382949636398,0.0,0.0,-0.01825,0.01,-0.8387823558702232,0.1612176441297768,-0.06209810307076502,-0.1044534550133176
-1.7999999999999998,-1.7999999999999998,1.0,0.14185106490048782,0.12172934028708542,-0.9468060128462683,0.10355837403815205,0.0,0.0,-0.018,0.01,-0.8347011117784134,0.16529888822158656,-0.06474047315407028,-0.10690340120559072
-1.775,-1.775,1.0,0.14492163148782286,0.12391935221473052,-0.9441548524318539,0.10857161462938414,0.0,0.0,-0.01775,0.01,-0.8305165505005299,0.1694834494994701,-0.06744327313104453,-0.10928289009356695
-1.75,-1.75,1.0,0.14804719803168948,0.12612922518665518,-0.9413755384972874,0.11381209551894222,0.0,0.0,-0.0175,0.01,-0.8262260565495548,0.17377394345044514,-0.07020461765874861,-0.11158182314645715
-1.7249999999999996,-1.7249999999999996,1.0,0.15122825250907423,0.12835826815212592,-0.938462281285704,0.11928854660403221,0.0,0.0,-0.017249999999999998,0.01,-0.8218269482271015,0.1781730517728985,-0.07302236428836742,-0.11378973580190466
-1.6999999999999997,-1.6999999999999997,1.0,0.15446526508353475,0.13060574696620808,-0.935409070603099,0.1250098706334466,0.0,0.0,-0.016999999999999998,0.01,-0.8173164759472653,0.1826835240527347,-0.07589410444884387,-0.11589580912643371
-1.6749999999999998,-1.6749999999999998,1.0,0.15775868701896995,0.1328708836890206,-0.9322096716816437,0.13098512802320206,0.0,0.0,-0.016749999999999998,0.01,-0.8126918205180429,0.18730817948195705,-0.07881715474468909,-0.11788888331188807
